-9	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
ENSMUSG00000030126	0.0254179035808617	-0.0275317503840089	-0.228020513478436	-0.00529543183891246	-0.0904694418665173	-0.279795202188097	-0.0498791921456272	-0.113529778808904	0.121459578941961	-0.0526676501543584	0.130748226095912	0.144261167198313	1.03323027768622	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030401	-0.479396325734563	0.148351789239903	-0.0913586256206176	-0.0886825736741197	-0.0876354247347355	-0.00911036181036029	0.173849603930049	-0.12291017844044	-0.286584942300066	-0.379929939074199	-0.295434076714707	-0.28254520006457	-2.08484593239326	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030562	0.146491457840289	0.180467140740346	0.00202779066451431	0.300916014737953	-0.134926209650919	0.0639153263026466	0.212784265914467	-0.233673369364744	-0.192342357062293	0.0835394615317971	0.478272558870393	1.78999871113282	5.26352896702345	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030654	-0.312439620423023	-0.0992957885517445	-0.126143702289212	0.0267152584939083	-0.0180743728236497	0.0959749152605092	-0.140994507769239	-0.00894204509032903	0.177203410316841	0.0199637860843316	0.124057413991054	0.843483579139384	1.04291197129229	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030680	-1.12072537132846	-0.338312166802603	-0.171364173687619	-0.0179086408124993	-0.356163995792756	-0.172937617371817	0.190812588503308	0.238547001896564	0.0246023897123502	0.120969041539408	-0.385900471024172	0.387290132617513	0.212929506633624	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030701	-0.0864505360252064	0.263206581076304	-0.169282924870546	0.642508157090602	0.100294336097386	-0.588212430479425	0.126290923237082	-0.199658354913005	-0.155788709758212	-0.128033198942897	-0.259531147887516	1.17627977577137	1.10337223941205	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030851	0.070195286041004	-0.0879258322675752	-0.0556849557175457	-0.00690804191727426	0.191366197409697	0.0330118255839021	0.0931536515824369	-0.0403998221708158	-1.32607451102552	-0.157087233694453	-1.37511998911733	-1.02857824436546	-1.09401451414176	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031226	-0.286534592395504	-0.141594340963728	-0.156849378774873	-0.411408749032106	-0.252963292647028	-0.184298211455889	-0.460773391482094	-0.289820876323871	-0.369773400117422	-0.62640526937246	-0.304669672971121	-0.671614637233963	-0.252931777278022	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031227	-0.330653370799781	0.150322267941227	-0.268758415669955	0.14907992612634	-0.203596775434202	-0.346902038329701	0.246603340232434	-0.0994735383349883	0.00923011906793691	0.357904026664957	0.1501627233534	0.880433501628243	1.17888728815032	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031326	0	0	0	-0.0856551866313959	0	0	0	0	-0.225671200062451	0	-0.0824217762703171	-2.55611192605469	-2.32187630369284	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031383	-0.488185603877463	-0.332429706100918	-0.276373389468684	-0.19354352310256	0.111223624206509	0.0775952380656015	-0.0245320010154124	0.132629362141484	-0.616066214164813	-0.350711227460077	-0.57884552227807	0.0440835367104598	-0.04245503813066	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031553	0.00858133171862628	0.0609596311006502	-0.131272583708729	-0.0884569651014119	-0.0510552314192785	-0.32477551147966	-0.19882677687279	-0.0642679549662768	-1.5215163489759	-0.0639986894590958	-1.68031713057982	-1.50948069712911	-1.70285444348671	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031665	-0.164978926381236	-0.135118914380769	-0.00970546414006623	0.219683645815635	0.210087158204908	-0.164150177610839	0.180314873791204	0.0540659435421853	-0.231698094411541	0.187333462125168	-0.453427076552383	-1.5167631290004	-1.67101189120403	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031826	-0.274823403306979	-0.138130546038247	0.00900929153424102	0.0657977550368249	0.0630991910718715	0.0594108404506732	0.0541977294896352	0.00757673709779016	0.098841840066509	0.0709574727261622	-0.1049511662998	0.512423738267339	0.799812704059548	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032094	-0.0487792035390869	-0.0685828206457745	0.000989394502152074	-0.0561523373239577	0.245906715507553	0.0638610832307922	-0.366405299197021	0.194206690391587	-0.524944460468718	-0.251854368432499	-0.230861997199406	-0.482773001059004	-0.653136012822224	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032098	0	0	0	0	0	0	0.0261698379280773	0.231751855101164	-0.103120826305974	0.0868852172435018	-0.258496069942665	0.744985112092326	1.11208423346536	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032271	-0.113800431752662	0.0260397633988532	-0.115415754053955	-0.00666855543309958	0	-0.0525870103929931	-0.0295123165888153	-0.112319200776686	-0.0144336624359954	0.0828806133461363	-0.289696928374616	-0.673802484392264	-1.3484587854642	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032306	-0.163908874372962	-0.0754667220102352	-0.0991521965686806	0.0062217103626967	0.00530222258873891	-0.17439084797452	-0.00619651417641753	-0.0551752484138697	-0.149224516217346	-0.217137706111305	0.0968120063688289	0.25517329857179	0.56302051742401	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032350	0.231507624934579	0.157150672709196	-0.0311296717511302	-0.00900570750571639	0.134307354847032	0.0573538184462752	-0.0740258391524957	-0.0766821098346115	0.467758923471388	0.0786805337990248	0.198539047354917	1.04469999069143	0.425091233184492	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032386	0.130898166467051	0.178439512539878	0.0251007011598237	0.0342150358501847	0.108215918869298	-0.00115148646204055	-0.158219320168821	-0.186075770170321	0.097622717626054	-0.0573282385355638	0.139310913958728	0.861985842549366	1.28900455878044	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032420	-0.0359950020526947	0.0463696942823759	-0.0487724174449573	0.0299390227693834	0.182715619143441	0.0517445226571187	0.036656686098798	-0.138430361319021	0.186701777098269	-0.244153839890395	0.117930279152811	-0.666132278557425	-3.16208052556552	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032482	-0.0813517780373511	0.429499186655212	0.0319741011246778	0.0191245222328664	-0.240966649133197	-0.49263573646456	0.29235261499846	0.198458955823487	1.28394559458105	0.181597619782718	-0.370400241104702	2.0050937631015	3.41724303403935	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032513	-0.525266368042006	-0.128301718980072	-0.110859419145583	-0.0403310497664631	0.0431968769563706	-0.212161127380516	0.039156990219694	-0.119663834094597	0.291879318945074	0.323412538447271	-0.0392569014985291	0.267582236053629	0.673982782898233	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032557	0.305621864271219	0.440921254553884	0.389380962657299	0.551611335669621	0.590893713002715	0.494768602375022	0.416457588462601	0.609587247757788	0.697779865561798	0.529767421336248	0.249875449874399	0.312609539309807	0.707154788211255	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033615	0.366478963583739	0.178979493006366	-0.00800357116265484	-0.0850925858393869	-0.076254766603252	0.132323941254286	0.378184930202462	0.10169696403977	-0.0131917239706563	1.80553094045892	1.30871277643113	0.369359686382449	0.487864782398087	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033967	-0.14780520285289	0.0194060622533181	-0.222734812725994	0.157766460829399	-0.287477320710031	-0.143705949948385	0.0755757808583906	0.413432019154805	0.180666800166429	-0.535266594515733	-0.344102738036589	-1.82104677291713	-1.56927787479331	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034826	0.0389953876641949	0.0859245502755837	0.0270524909647918	0.0185397142675852	0.192810562604204	0.12667920714108	0.0941771930875657	0.0971641253085975	-0.202521454447331	-0.109628383122266	-0.301375139157165	0.0963625894932143	0.860142545691364	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035031	-0.421924843820663	0.119701621652101	0.0334030747414218	0.183663763859951	0.266593026481014	-0.159278438979964	0.122819987243119	-0.0605248975096693	0.137990189766581	-0.163842619877348	-0.0445310184626226	0.927991924678468	2.12188053008011	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035150	-0.790340855722971	-1.15671377821711	-0.824798042843065	-0.575515821882409	-0.770012946797341	-0.508837069251328	-0.732845235758356	-0.449646472383676	-0.522195749278529	-0.344484883053107	-0.531131798965412	-0.42179118818233	-0.295917203533196	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035354	-0.00528606050101743	-0.128657627427514	-0.0666150273754615	-0.0859212576292112	0.0768750424182372	-0.0457221917170632	0.111339659799648	-0.137804892161011	-0.0990634882549628	-0.110539388484814	0.0576220810095567	0.163478121919806	0.668284380290072	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035811	0.0424327624366383	0.152412208875419	-0.200181863166834	0.271630858880881	0.0848813298965609	-0.0335730699837438	0.0279429291625295	-0.184034913239848	0.211259730305848	0.383747892035094	0.301674347356228	0.973652264981235	1.68723984382204	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036151	-0.452630719168055	-0.652014457011777	0.311855881472488	-0.0972245879668674	0.135153021774796	0.117606758261722	-0.278402089801621	-0.487499216183149	0.213227370194951	-0.148281828308547	-0.653662909322724	-0.778490523720643	-1.09092341241436	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036564	0.282568808980737	0.0163839143747107	-0.332911461513029	-0.250617544801472	-0.327297304832676	-0.573014098730606	0.70781268993178	-0.195885179688232	-0.262075327963741	2.69501036272502	1.45334502066132	1.10413449609642	0.774214831945563	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037263	0	0	-0.0241453615508562	0.0438393237756252	0.241618972152875	0.0210298377554227	-0.0116967638592986	0.131510141041341	-0.592255093172982	0.0839784511331347	-0.504888175686786	-2.10158988399093	-4.82040359474641	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037369	-0.252069416336778	-0.675221477438556	-0.802633045503633	-0.829701581595868	-0.690531976111776	-0.778225673160447	-0.843824106629132	-0.835643465311636	-0.695828893253498	-0.675346735241029	-0.586070602473757	-0.848346105870204	-0.438778113604727	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038576	-0.544358259557587	-0.392422839252905	-0.248242966108507	0.159160714465883	-0.0601506567706824	-0.190421099406181	-0.0180325120960392	0.421226287520171	-0.461208016647982	-0.254487679220523	-0.396276115725682	0.763829229905755	3.98592791512337	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038599	0	-0.0322471278236303	-0.0149635794639024	-0.000148748306176186	-0.0625564307801298	-0.0830884655142778	-0.0429588636396822	-0.100644047646478	0.11338345085862	-0.299810462883421	-0.356229626361015	1.10692976378892	5.71449246771001	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038656	0	-0.577291571037801	-0.0130755830454987	0.16024278017518	0.17868925133978	-0.0403750768365807	-0.117871015181532	-0.176804980958304	0.179762835323238	-0.0634786612151146	-0.307068695112177	-6.2416865721406	-7.89026308063732	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038754	0.0643631839653361	0.0272596982689823	-0.047508623816248	-0.0439880720818014	-0.0881956923437914	0.0330118255839021	-0.147198175542647	0.362126268210248	-0.15582551563855	0.0218998120698357	0.306723944016791	3.16246762399495	4.43275301054705	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038984	0.34605170045255	0.246476620806726	0.228541128720826	0.0995478988272873	-0.0673510173762506	0.310824498837723	0.455597868661536	-0.396104758679767	0.0188765834558738	0.422198636946	1.0672314888181	1.65293140930099	1.07584339064719	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039001	-1.09324950008277	-0.454814467980175	-0.027696122371565	-0.105055759320059	-0.15032328723391	0.150440211428213	-0.264263022908105	0.125746184797406	0.0156466210351498	-0.0888048325741035	-0.0913765830949034	0.0842905736302422	0.298003439824973	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039202	-0.0417319187068186	-0.121613846997928	-0.0962946476975883	0.00933920633964114	0.00775552051039075	-0.0187234515115193	0.137814031150999	-0.039852131119126	-0.156273335302046	0.284881610872011	-0.326149548579405	-1.11772724819128	-2.25604595755262	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039519	0.260262062048806	0.154741264298609	-0.175130567512226	0.0976997307871835	0.346968895319434	-0.0706745497392433	-0.263198697816578	0.0111929682731331	0.134145504955691	-0.133077895306168	0.0259673667049736	1.25266994044231	3.93235868914142	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039552	0.344059749458466	-0.120562404833133	-0.216890275669074	-0.0419480204863527	-0.173988366137506	0.270413971846482	-0.172676196950566	-0.278635541411315	-0.453984181625113	-0.446049977174724	-0.208302664453497	-4.05978146819469	-2.40145597955565	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039958	-0.293988654273709	0.319171259535819	0.0848864506452855	0.105427844848274	-0.0164518816479564	-0.109487213043153	-0.392272157020442	-0.202678548947848	0.240158332878578	0.336423378728839	0.789885521648327	0.973139823942614	2.29964759134847	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040329	-0.0343329120760462	0.166969026518237	0.0001607252676743	-0.108405856373752	-0.0871978228363313	-0.187267759175819	-0.172069607954985	-0.185140326685594	0.136330556933418	-0.0612891901231098	0.16760709817611	-1.10292619353679	-1.59179802717329	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040583	0	0.087030449417633	-0.00312722194748616	-0.0363903207595972	0.0123219682512283	0.0385364724704962	-0.511301888898359	-0.233770245964076	0.897193288803113	0.311944334232531	-0.168149961300548	-2.61390809217168	-8.76718460957197	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040660	0.0643631839653361	0.1256535483879	0.260035937435776	-0.275065743091881	0.613130381889552	-0.309634313002277	-0.939086091204889	-0.273412460702501	0.795850149222264	0.148779001905407	0.228532686438161	-1.8673247183832	-9.12214717073126	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040731	-0.434084772663237	-0.192267179138852	-0.202608933840796	-0.00966992974374925	-0.0460980986395843	0.077971152174996	0.050820704832061	-0.0218416454259263	-0.00703670074079277	0.0401619117443817	-0.0496514695524741	0.146896939477433	0.35801039589872	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040840	1.45698804019251	0.686500733652756	0.0395417963008246	-0.000148748306176186	0.105469693994167	-0.190639751397676	0	0.0124581251765647	-0.0144336624359954	0	0	0.0898353031259201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041333	0	0	0	0	0	0	0	0	0.243729679613918	0.234738533685706	0.104620412516887	1.46201006171233	2.80185954398876	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041653	-0.570109901911285	0.015832074373741	-0.120795821278829	-0.0364269264414805	0.356620000676529	-0.268559470324831	0.076527739024538	-0.527107451404106	0.719260100320873	0.00171845586817998	-1.306667020146	-3.40075128339884	-2.84691378943524	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042246	-0.00240992463200707	0.366548612037153	0.0519875121166629	0.184949102647907	-0.0916817863407543	-0.0809532842896503	0.493311661827696	0.129810421143186	0.0456343166068376	-0.133077895306168	0.0715483891307835	1.2997515488575	2.90141404683885	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042248	0.0643631839653361	0.2224975769567	-0.0979552984793763	-0.217106168819663	0.00786534820545737	0.00437482910162845	-0.0798958513463219	-0.347095671540407	-0.64811483920337	-0.488404570303934	-0.274405688152846	-1.64832371386725	-3.73580131338695	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042271	0.450397022122587	0.267730111668921	-0.0853441392788543	0.0130157861729776	0.247926783380544	0.0121449559753861	-0.132898762212672	-0.135562754251433	0.150163337009669	0.156839018865614	0.252331346569078	0.325765659908304	0.0586052048566064	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042510	0.764190784234329	-0.0492464189059199	0.129097554530923	-0.126108420495782	0.023378688056523	0.0253927654838577	0.215164231682987	0.188767248823677	0.155632258415142	0.278426580113896	0.368836318021545	0.236336850055483	1.31827156324864	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042589	0.0943379291356807	0.100427827873	-0.101800323377215	0.145395507367753	0.00645358388158357	-0.63882622784328	0.165378119485708	0.0697737984869411	0.0300989245789722	0.129002981940324	-0.678785674670561	-4.38472755352839	-5.88053333727758	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042854	-0.585200860103062	-0.231763852754092	-0.178881625717533	0.034105418535324	-0.121925156617304	-0.0214873143080694	-0.158217198977124	0.156820373350573	-0.0160004732625754	-0.325791953158013	-0.379841144588416	0.0103982253342016	0.0173784556675849	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043183	0.0530524145837239	0.290946336417592	0.160869311260992	0.116606579237431	0.164005219419225	0.127732108909788	0.192551311552211	0.179089285870594	-0.220042553507099	0.0676361579863527	-0.16731080352684	0.191294113703168	1.20708923161058	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043671	-0.241999775670891	0.0109843208714731	-0.136957092659289	-0.00171389961628776	0.22816750340753	0.0166033820953579	0.122497096962909	0.194048396628153	-0.0885478704087532	0.517261604391363	0.0450705308243746	1.21222146558289	3.16887870378673	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044086	1.08283035639726	0.33633927965931	-0.0757174856568548	0.0551916409825878	0.534088952237172	-0.0131067290707679	-0.0396235868282024	-0.207062772470353	-0.335831988751498	-0.288357244901334	0.310567500055806	-1.25793215474541	-2.38238916030417	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044350	0.0250549614076903	-0.00794294828719977	0.0992196457720542	-0.0176733284174366	0.216946813233269	-0.112703785188438	0.342149713610882	-0.407908986496533	-0.351307544758485	-0.111913357735644	-0.446990449638971	-1.04698065304074	-1.24399893446156	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044378	0	0.0272596982689823	-0.0241453615508562	0	0	0	0.000207407673927025	0	0	0	0	2.38102651958057	3.60000782937604	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045039	-0.483500329422897	0.200598457616238	-0.215386652731222	-0.0863526268551666	-0.122599555020861	-0.330416056093819	0.280726084861239	0.451657941871331	-0.0368230735971107	0.197682178767736	0.0435559126197003	1.04731312817879	1.62544129369455	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047261	-0.42846133377333	-0.00232795516657358	-0.168844801575764	-0.0525014486569422	-0.243800400696191	-0.586421693871628	0.606467397874328	-0.175161135957971	0.375324354312508	1.85214372206361	0.933750814375194	1.05134612202199	1.06269984084271	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047767	-0.436966450819611	-0.0338986343982617	-0.0477656563537834	0.145613354620162	0.112582981723558	-0.25731354995548	0.165291701425233	0.117373991224312	0.00415272582609916	-0.215183433538858	-0.226933651853736	0.738302811123547	1.83845512705447	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048368	0	-0.0330590121215938	-0.0841590986562094	0.0288148102908569	0	-0.139352635639645	0	-0.16346183715526	0	-0.15185792033957	0.0630515654654627	0.771670551824441	3.02261469638543	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048497	-0.206140172115294	-0.0333133523947637	0.299956710695637	0.13229142004347	0.025365326149263	-0.268758180807154	0.148774426682011	-0.234642868455654	-0.646601685701636	-0.183755067138016	-0.379284048892953	-0.682420074943319	-1.12189184702211	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048911	0.386859675136392	0.106767196366893	0.0846963352402219	-0.0111606607652859	-0.0701034252947177	0.0195925641388004	0.11126528176444	-0.0179307263075277	0.0178964792561982	-0.616062689577446	-0.412155776003333	-0.52722949554787	-1.24266885215042	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049086	-0.5153597857646	-0.325836938075933	-0.241206604738157	-0.183409301852702	0.0279241656846327	-0.372337192379585	-0.13540669653958	-0.282946290779083	-0.0439744091347753	0.0981530144773992	-0.131673796410582	0.364282499026191	1.55886324420984	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049517	-0.464758034076431	-0.53892938706588	-0.0943526581057039	0.130796546593611	-0.0819935543582435	0.333390770018106	-0.38683029369516	-0.125417824590859	0.0650001023459499	-0.223744562868206	-0.131552495971975	-0.410586482682729	-0.533472392739938	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049580	-0.32178747340176	-0.04068408592713	-0.286677885884616	0.330044554984056	-0.0417488883842867	-0.107148493726186	0.319632430430757	0.228508599977246	-0.645944806970641	-1.02728713168721	-0.0546172368504392	0.871436349047566	3.40767827743111	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050035	-0.1591116422088	0.0631560223284809	0.209226167063336	-0.223455823925881	0.109411441244757	0.0617493451478852	0.0611447844811205	0.0533769216495504	-1.1082511092988	-0.253971500918644	-1.26994647939976	-1.37995006721626	-1.35935445219428	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050240	-0.384862150576494	-0.203945800951066	-0.143367578664901	0.0347845158663791	-0.0498018842430819	-0.237830022382187	0.155800590466437	0.00359989370145275	-0.378434769478055	-0.0796325224530108	-0.451972523999153	-0.35141009586671	-0.808336906150997	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050248	-0.159854658770719	0.18405369878117	-0.157141123425483	-0.00885459488133478	-0.174143771706898	-0.190756130075673	0.3221823335452	0.471346723945509	-0.24510864981193	0.392967912379504	-0.849972865999071	-0.0973472689473867	-1.96975367802319	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051483	-0.218151817827285	0.0128832253725761	-0.0375828010010792	-0.0896273860398384	0.0950919295318515	-0.0384897137096951	-0.339739222169888	-0.166777145625286	-0.14816275066784	-0.311859141007786	-0.0690463610933199	-0.477450431442274	-0.92156251646013	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051615	0.151906148478864	0.0254476941404906	-0.126320104534892	-0.0361751676921918	-0.238527929880752	-0.164519169867555	-0.109344710098321	-0.0964035968300188	0.164754613697919	0.0553689859364477	0.0555502669003873	0.286287786840125	0.979606991364317	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052062	0.325448938140247	0.00267478601628968	0.14564792148338	-0.0680732960488757	0.0152611888142595	-0.151826996217834	0.0352390145422752	-0.20335380343869	-0.216833963151756	0.0837408301234168	0.14235436665841	0.494514602012768	1.72662666067579	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052131	0.22497934706903	0.051529258185774	-0.0526461975316503	0.214172915421121	0.129414660159982	-0.928561574143445	-0.609414720471585	-0.00110475772529917	-1.01163083958559	-0.551089445158881	-0.658750324675749	-1.01652569475571	-1.52504335775176	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052133	-0.554353329058753	0.41134895744652	0.156485838682529	0.454310716423082	-0.218146450437707	-0.343873991927735	0.23861218478747	-0.192269936796382	-0.369595237867969	-0.147039333435624	-0.0565963952887455	2.15475657682431	1.01211430093351	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052727	1.13598603385431	0.565555985747791	0.163913695945693	0.234330623434206	-0.887257620485638	-0.313031108713715	1.17117631536011	0.197319617873637	0.690774905386614	1.90442607160183	1.55614678284502	1.80219762707442	1.48106891285508	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053303	0	0	0	0	-0.0359815616517863	0	0.0931536515824369	-0.0333956517128482	0.566932541063666	0.175680496570181	-0.349757762073006	-2.10560879691011	-8.93672594548223	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053398	-1.04266728168468	-0.685852529846794	-0.0442927310047594	-0.193766928139008	-0.437022839029929	-0.306345325966066	-0.0887602444802722	-0.402736930501099	-0.0895244629067733	0.332433226398022	-0.735700464534206	0.0614105374859383	-0.086663850497888	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054417	0	0	0.0144164825204065	0.11339137618749	-0.816537879132512	0.0112821140300499	-0.347001542430652	-0.24226414682861	0.371683458502336	-0.0533201666768477	-0.43203756947379	-4.53898032039499	-8.84010984091758	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054630	-0.0265762651358952	0.0881577973975469	0.0268487392676038	0.146219128342882	0.307413996620996	-0.100201924056974	-0.33215762446024	-0.397082057555032	0.534005777884918	-0.0257460838349335	-0.140261876625967	0.900045505510725	1.55654422487948	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054737	0.166568907246979	0.454998704772546	0.262555560799594	0.0982147164306912	0.23423837512039	0.177143779478786	0.142040582686593	0.0789784149793564	0.111073085496714	0.0499771883877251	-0.0419879585817635	0.227776771486256	0.157226100324322	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054764	0.296447376588731	0	0	0.0373195166487018	0.0458156888371126	0	0	-0.0486448829203409	-0.368304991730345	0.049940564945776	0.485308611654994	1.97000416122585	1.30050068306799	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055782	0.261525733373191	0.248481294073286	-0.0259949856379542	0.169067028526147	0.438645004400094	-0.192040746319242	-0.0732706770580798	0.0568473585363698	0.0372274297811543	0.0506176336967545	-0.0571995997165189	-1.14472980679038	-4.14773205107045	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056436	0.743118214934479	0.331114946467542	0.125778574077747	0.587722474884159	0.390555974154615	0.124334649145418	0.607609615870931	0.30771902389712	0.181087339926262	0.077651299991253	-0.18167779824731	-0.00975008190854353	0.0540754712517892	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056673	6.06881067341427	5.59688760635123	5.46078621736544	5.46199882450113	5.2037380740496	5.39478864788609	5.38898551783531	6.10921710995755	5.68987498853223	5.61908921676925	5.75201748011525	5.83761960094951	5.87368608050576	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057113	0.337640707367708	0.276690415573672	0.0626668124680929	0.0888555419802675	0.192833391328254	0.0548462465204071	-0.209775215237237	-0.0791075533607355	-0.315277472642141	-0.345560844601751	-0.0757555372399636	-0.458589221319949	-0.199312535507991	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057425	0	-0.056651927151826	-0.0306308067879111	-0.106607661610326	-0.168433729163686	-0.150600049417663	-0.0102792195338678	-0.123960268620817	0.0517113059316114	0.0218998120698357	-0.149843189690482	-1.8747459501209	-3.97670326227614	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057933	0	0.015092311642295	-0.0102441330507464	0.0758583930842657	-0.119602622037656	-0.0879994855700681	-0.537699126882828	-0.0507268780008707	0.209853838188173	-0.211366284501945	-0.0207297313128825	1.29093477240342	2.56259840908493	0	0	0	0	0	0	0	0	0	0	0	0	0
