-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
ENSOCUG00000008152	-0.31980302056824	0.0750789814770592	0.0680400218923927	-0.089618441537672	-0.0281022639381585	0.0337433830513403	-0.049116082346857	-0.184115906783071	-0.327147529797776	-0.0378174971407015	-0.201804418436138	0.481758117038496	0.343889670280571	0.665880660880973	0.824527271982249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008341	-0.155154172907315	-0.458426462157986	0.0493098949506297	0.00284779734292728	-0.200898138734394	0.0618694252150283	-0.0518985315609797	0.0562735926827163	-0.355477872075193	-0.250094249924456	-0.160070799179012	0.0707779045829966	0.0715453925448788	-0.448791104658752	-0.744324033304463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008393	-0.174194026948957	-0.259356926923031	0.0254475265285041	-0.246652119830139	-0.112903594403097	0.0582902612724974	-0.126855565483218	0.0137694847830065	-0.160346710247835	-0.0839202535102244	-0.0587760722643278	-0.0215680924746131	0.149084853738186	-0.503975612030558	-0.639395597375803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008419	-0.108954388512814	-0.561192918436283	0.280644041721121	-0.148082646843852	-0.0152807443906378	-0.0117183447795481	-0.241329490730593	0.0729942679049973	-0.239550513974457	-0.149199795202524	0.184589255474659	-0.929447388066439	-0.330484710945273	-1.36956517030555	-0.837339940990169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008530	-0.239406118791797	-0.200139940724908	0.228083044137296	-0.410470706673868	-0.0737035193198645	0.126401030096326	0.0158515537673498	-0.00434666513367077	-0.130337679627262	0.0515175346094114	0.0829061811470728	-0.357928137296775	-0.138821203450563	-0.880419958163563	-0.718121365240905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008571	0.160422247526723	-0.878410518841321	0.163530548561967	-0.0402384359577965	0.0328420306843178	0.0139624827420626	0.000521372760708516	-0.0632003352496699	-0.141862072266553	-0.255348535249905	0.096104064979917	-0.463038061040933	0.129529175784956	-1.08435937497919	-0.61749382183007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008583	2.41144945892838	1.8816615644532	0.760271930965183	0.285364960818984	0.503203272160117	-0.408009511911062	0.118488173340248	0.157409729431444	0.592994888655456	0.0674485977919959	0.0873609347074937	0.351110585279485	-0.0588429309563836	1.14391665242658	-0.300121805549858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008699	0.29049886302385	0.250151718085218	-0.479609368137744	-0.309161702838787	0.658923132848337	-0.108010884283515	0.873304852284683	0.152784889725915	0.269269282895351	0.501111239217062	0.603001757719348	0.585754479019341	0.415685437291728	0.975916233244012	0.0558427302141457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000008766	0.219575856340496	0.252319545910644	0.0283130853592386	-0.21443883066297	-0.0784433547431886	0.0198738960480505	-0.185123343459054	0.088552934973094	0.179757283171001	0.0962219204561783	0.0800662845845235	0.40081635886107	-0.267757785465871	-0.572247801799843	-1.4075137817339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009011	0.00466235336731469	0.424421342843163	-0.316170271947601	0.0193067808485283	-0.130286064061064	-0.179791336326749	0.31834058211944	-0.121137956533676	0.181708569193003	-0.137136347515832	-0.106667313662594	0.683041840370418	0.323193037561095	0.362761810068607	1.31568718992942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009048	-2.34994662828981	0.411809093395863	-0.363404424963598	-0.456460132270867	0.0708851266738404	-0.192550714021436	0.188154636494368	-2.36586177129768	-0.19711394537289	-0.207032855692754	-0.390010763973967	-0.0319293766275183	0.343866107599872	-0.616169598006716	-0.380964399873436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009096	-0.111693410647867	-0.268807008309849	0.184114583033638	-0.21631599515719	-0.0855952644410163	0.219304566026278	-0.279082236329924	0.22706179735938	-0.102596930391775	0.100985931297973	-0.01549996257903	-0.0504680936862778	-0.0233393909681947	-0.897732915174885	-1.2926401457934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009174	0.0218508881909572	0.218384070008364	-0.510790753875463	-0.354127047585211	0.101141380748551	0.0951051775827463	0.105970751619888	-0.12767300672156	0.0668764769002312	-0.124437599870928	0.00338173353170082	0.0805047498029653	-0.117249127968614	3.87934477193786	1.38516361350633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009346	1.22068883566458	-0.0777969958495288	0.466674026691535	-0.116594709053034	0.240857569781567	-0.184423518550035	0.0179912793946659	0.0797611925861763	0.478468860116243	0.462667105201223	-0.244736224328505	0.930532987907839	0.650088738874344	0.923390267677564	0.0745403669285079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009817	-0.231218070802442	0.111515542999669	-0.0433736685926602	-0.151953187713429	-0.164925208764862	0.0451068416520748	0.401798604133306	0.39270638860543	-0.103800254297632	-0.355342430372537	-0.146781426754993	0.273568940813996	-0.0304083930282255	1.43795732482053	1.22347564253982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000009953	-0.00624150302135718	-0.463161174823338	0.0017674658306861	0.00997850223586649	-0.0701194447366644	0.019710982334713	0.0131832481381977	-0.01308104669363	-0.0706934473672511	-0.0612025493484909	0.0554430272310658	-0.571530781105855	-0.0802763326547682	-1.38558877500365	-0.540158797023858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000010188	2.22274035870941	1.5882655995722	1.53758117290903	1.50122865867192	1.55269373845975	1.44276831783421	1.19866856369269	1.23479366949095	1.83029007220935	1.67227429011095	0.990136673325622	1.33233261324244	1.96473171328334	2.25986175163616	1.95260850281229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000010593	-0.118399562556245	-0.348688107150815	0.158743970737154	-0.0313862808364753	-0.0463435907393794	0.265797001462301	-0.0891887607336264	0.260122325519859	-0.0738791595777064	0.0226894582979495	-0.0417062802192776	-0.287862427196076	0.0343039845257227	-1.25156610912604	-1.07574114292625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000010627	0.28078697934192	-0.0479827808751659	-0.181747167309658	0.352500109803677	-0.0606460300740428	-0.0495397641788103	0.128436797909876	0.117624346851303	0.297038944354736	0.148112013394224	-0.154307222329381	0.252646604702057	0.160790691032556	1.36780092501618	1.79897600985637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000010747	-0.0416320154878185	0.467073126140054	-0.342379815654414	0.0375476603294138	-0.281681715847818	-0.163129475466006	-0.156245820441218	-0.364740382288928	0.14106231374774	-0.0608109115405089	0.438430167413746	0.341575260782094	0.235100451161113	1.92003935950454	1.7814895029621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011067	-1.96111717429592	0.322936263932208	0.101395514890882	-0.197220442174263	-0.233986982934193	-0.317354973034749	0.124843204104206	-1.96759929021429	-0.0304492817112006	-0.643009849646491	-0.307490633681857	-0.596491247443245	0.262506731470878	-1.25991582261971	-0.279042382571874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011135	2.35014323158518	1.25136302316287	0.640790025207375	0.0387947003308463	-0.215867975620128	0.0660786681465925	-0.0997806841971735	-0.128204347135421	-0.0140529548544305	0.101973643440425	-0.112726905267276	0.198746085372911	0.217097984115906	0.312525961861575	-0.011258818656953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011227	-1.43271577514292	-0.484585548357849	-0.741184680791909	-0.39793811834094	0.343174207864009	0.0251923491657049	0.0341864604252398	-0.0582656471803149	0.127711944584192	0.202062406543353	0.0676506460255939	0	0	0.426387206789815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011235	-5.04462402893207	1.17846590687004	-0.487140268634367	-1.2955448306996	0.458463156771617	-0.807261217277783	0.208464103646897	-4.01427044742577	-0.209907529745534	-0.278721523002291	-0.056613027987142	-0.475245234720171	0.610795484587687	-3.84676610971755	-0.606456828331796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011239	-4.96478823785598	1.4409683287235	-0.417157253733527	-0.697213655650238	0.0757295384552763	-0.685585052202083	0.00778281208346543	-3.2812023004368	-0.665838127241076	-0.997227574922415	-0.771855485106321	-1.20129239261701	0.614283617255858	-3.03814176401384	-0.780324807203577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011247	-4.6642189810779	0.740786681775061	-0.308131193718647	-0.746910191053408	0.0414866616640253	-0.439533864627843	-0.217634468956162	-2.90058777859378	-0.322028675910418	-1.04010306625072	-0.732507316793475	-0.849980419755208	-0.105961225130279	-2.03181950936371	-0.633789354719741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011383	-0.2455923775484	-0.0925276080301461	0.193159282823854	0.16581956721041	-0.122704991349327	0.17969457672956	-0.423732351591664	-0.25022908367603	-0.0266560531563094	0.0958850889478935	-0.0522356474862145	-0.842470267552325	-0.126015758737167	-1.77966057231623	-1.47918239416058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011406	0.0677459322212606	-0.462430160236275	0.273740870042627	-0.111687161697856	0.108880899034297	0.117497536845051	-0.215310721691307	0.166188150033761	0.0136418606840412	-0.0921451222177225	-0.0706609128060141	-0.61960799546987	-0.170711872981256	-0.628495876074918	-0.607819904964709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000011484	0.530184504437305	0.957627062355665	-0.350205096723452	-0.00236268044175603	-0.406340189716093	0.150356837986964	0.327584593976634	0.0631606552740576	-0.0351483657135931	-0.120810443470593	-0.0580916948491965	0.861134506131343	0.508286371637135	0.436404657831992	1.19441427799848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012279	0.224167968064209	-0.0636601175327058	-0.263442524996624	-0.0179403079943636	-0.0167921750585371	-0.0460956024743631	0.11054238318069	0.0112941839461422	0.379486072371441	0.203955713287606	0.437916862423263	1.67251483902378	1.07499895323954	1.94778475553602	1.03347128731843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012326	-0.105951684391442	0.163294088852293	-0.427400637591782	0.0873480363866905	-0.577424537447276	-0.0260001554536311	0.216841501707189	0.0803667255486764	0.093133455213581	0.0739749564126218	-0.0756340354610932	0.0907896882768364	0.194579325588036	1.00562742913677	1.93652935375699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012338	-0.450012205176025	-0.870316503308453	-0.140503858782303	-0.457146595753077	-0.275509681833807	-0.295669922662281	-0.583016670915516	-0.310929632791179	-0.196372037762156	-0.290475947048751	-0.350354595621759	-0.640923410815642	-0.349994648203284	-0.178460917462921	-0.777834703524206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012368	1.72780710450127e-05	-0.533842033972411	0.125064532453536	-0.0298268664351191	0.0451881923962016	0.116483032572649	-0.12581439069009	0.169951313946889	0.0164708795927613	-0.0257991834351401	-0.041710056994269	-0.460649836914264	-0.17314027788224	-0.89218622994677	-0.834617331314686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012376	0.00244321482090637	-0.545276937001335	0.115262259013557	-0.124196228943282	0.079244760491294	0.143161531437361	-0.29588728136099	0.0989693939971197	-0.0327802724961117	-0.10563762693655	-0.0478756153440418	-0.0729603233145379	0.0106042218755054	-1.10663201986435	-1.08168646377618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012396	-0.124876379186345	-0.199804044185285	0.00371886431403734	-0.101213811691185	-0.090338561113632	0.00765680312055128	0.329377592523347	-0.00644900699379747	0.0674928351165311	-0.112273504112022	-0.136086768423201	0.253138713667916	0.290684633244322	1.0179723853427	0.861613171510248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012506	-0.0978819955782368	-0.45290521903021	0.0326661355390812	-0.0457394726934357	0.121243335093853	0.199818556126644	-0.389345523051389	0.115618936931531	0.254405284876443	0.0699439159455899	0.121303210802942	-0.133966872745766	-0.0352940266001394	-0.769439829957612	-1.34271856070552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012544	0.0673124024950797	0.238765017742854	-0.0819976390501771	0.317973582754383	-0.0572390657694617	0.000356130925178721	0.220828031398315	-0.155478430692498	0.627607618351313	1.49769995821914	0.111835602662583	0.622668226251897	0.652476946494153	2.02377636730831	0.801063895727244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012811	-0.104785456408378	-0.212304229842757	-0.125269577886582	0.0801771238672764	0.00589249809131864	-0.0781898625715005	0.0367374139222516	-0.0216597507836838	0.156884058335897	0.14587762183757	-0.110050970429627	1.16530858287807	0.229898294626967	1.22250902591451	1.06617056212333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000012993	0.102116831479913	-0.762150347013793	0.204802254956317	-0.089537096945028	-0.0660795416135853	0.149882873467785	-0.2139432784495	0.110357184588519	0.0788328799806379	-0.156480944727742	-0.139718150804032	-0.0406444771965218	0.0237386907698909	-1.21981703720577	-1.04430511016932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013238	0.102326619595388	-0.0618424432714884	-0.127670740439087	0.0414467021622906	-0.140699574901911	-0.015272326872207	0.103862914388033	0.0776441087872062	0.000881066160158817	0.266127789148396	0.107411878213459	-0.105867920967138	0.120037852578475	0.964035001869766	1.62936042829837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013264	-0.470811062220764	-0.395867270222963	0.119581337931204	0.0566840270135616	0.179199575971417	0.165391850926777	0.0696992250263517	0.097499892589056	-0.650762233484316	-0.3893776373046	-0.132907752527476	-0.802232562630713	-0.00874060977817992	-0.321483790041432	-1.32723992472345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013278	0.353295229292434	0.296935610118985	-0.499228809865961	-0.345623259890849	-0.227499640833354	-0.114888806366862	0.313764915028155	-0.185173539125082	-0.18808515558216	-0.213713006335117	-0.09595460600233	0.734015226418827	0.19798250735519	1.89060884867496	1.42652645224877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013328	0.221263867492012	0.718713381562924	-0.229780327544482	0.0233942458282144	-0.155395961114372	0.0192842736747618	0.296772203008281	-0.184539942285194	0.146936972426142	-0.13907864498397	0.215977182140003	0.416624746149956	0.210275050571045	0.40290885265635	1.99101159163599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013429	0.304032643014736	-0.0645268282515836	0.0460020310370028	0.129877582466241	-0.0294854344554976	0.17744844725813	-0.181874823761136	-0.215725723532556	0.14543913326341	-0.187684567967036	-0.1895585725159	0.800949143525484	0.435389213057763	0.987517642232119	0.560008684861815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013506	0.0881203534682014	-0.284424073396461	0.212037312401874	-0.0923425039270329	0.202171923314086	0.509480855965924	-0.1130434938828	0.132801511329028	0.0576740723661944	0.187806623479691	-0.0130510530807877	-0.84384414288736	-0.213879043985188	-0.811264075153928	-0.786456659496669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013727	-0.131347709187305	-0.336329407969121	0.130940229842386	-0.0825330769486645	0.133885763501684	0.255950122066081	-0.235133561885371	0.102274343401902	0.018445927663183	0.0686088803152152	-0.0615293956545289	-0.37873329651317	-0.432150247527985	-1.00229380779689	-0.577738119323729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013787	0.150540525744245	0.123549988703515	-0.191766045046553	0.286928559211118	0.190056136090902	-0.260573262058339	0.375869738453489	-0.0761200522347303	-0.171241632014229	0.089763054793945	0.0482355889547246	0.134281149233165	-0.317701232016813	4.17323176075999	2.59408324353002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013843	-0.0156535669955371	-0.471809894142221	0.0871718099297993	-0.0679717373516411	0.0966786502241952	0.0905473471430289	-0.223262812304339	-0.0661950942673286	-0.107273193906613	-0.0961989640082273	-0.0570857028922411	0.0794993739067955	0.024906510724608	-0.732628926129848	-0.934943724077291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000013970	2.149922182577	1.44663005573722	0.778376635373298	0.0760185783899696	-0.304372612228401	0.014714971560865	0.0262976954213423	0.561533726467564	-0.159885808389249	-0.00923088264842642	0.0751365854381855	-0.239730255704779	0.215913067405802	1.26869213146486	0.381317971746535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014244	-0.125471522675979	-0.55014178009202	0.143171008654273	-0.0740007232466322	0.143473731768403	0.117041720677445	-0.248353792993173	0.3850812661055	-0.0475198614860739	-0.0291118434340989	-0.217583810284789	-0.410701157843558	0.0852692983210552	-0.597431735155812	-1.30072434350774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014329	-0.0194214838380722	-0.315165194005345	0.0234844622061905	0.00549388367271764	0.0870124821611196	0.294357325001277	-0.0700194314812537	0.213645813805503	-0.349517385685957	-0.237545612133188	-0.208945235116149	-0.571824680633391	-0.00505906711478765	-0.58871823039269	-0.859772993230527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014355	-0.156676715945879	-0.432507236992635	0.175123324834246	-0.103241999090563	-0.0459141112415713	-0.0406510101422883	0.142270128431432	-0.149797202927321	-0.177452473198167	0.00115842703306956	0.183113129120697	-0.485896288933402	-0.375369241778007	-1.3545170106193	-0.26124758837336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014415	-0.100772794811476	-0.247591185505518	0.10843976357333	-0.167277678490027	-0.142101079742492	-0.00381218947637052	0.329358303965927	-0.0429771767791376	0.0297346604863016	-0.336109443005116	-0.00436998771138697	0.386317323122793	0.0308129666683428	0.831152589695927	1.879353496062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014499	-0.108188011217935	0.64616969086514	-0.0510077010220549	0.0244979708033055	-0.0328794816525395	-0.21314727800435	0.741586597933909	0.09483995742124	0.461444920670681	0.490567293056604	0.22855089682433	0.53936819795785	0.622525597131857	1.9623181154055	0.439136462203033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014741	-0.537695664659786	-0.923584630510948	-0.233530667533472	-0.417097515182206	-0.11614378955312	-0.208868337216401	-0.428722722484659	-0.266533934980392	-0.178441596760022	-0.13939360102834	-0.379123846589823	-0.0514241989054041	-0.167860013146222	0.203734465655267	-0.624429588158975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014748	0.0627365066151455	-0.429011418436245	0.0439037251147791	-0.0500399779008891	-0.0694663992673998	0.011224702127187	-0.0924275643862753	-0.0507288691672816	-0.258881563236363	-0.138609818146124	0.11173427683277	-0.356947539258133	0.176621273241341	-1.19062934713544	-0.81766112144499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014871	-0.201968471721244	-0.239400486298889	0.133292159367634	0.12993684014951	0.026635451197663	0.178926519026869	-0.096566952782652	0.100262051696059	-0.030649715435441	0.0225547931031924	-0.178138157198143	-0.354177714945556	0.126535614125162	-0.993035612420589	-1.11956217734068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000014914	0.141210088492999	0.191034970388367	-0.427137624253738	-0.0116915948745637	-0.166622086806425	-0.159011485950353	0.259277099489037	0.0657426613481116	0.0949992783068776	0.576836153945038	0.278731631122568	1.14850949856576	0.493682368804205	2.12039795826482	1.44971808277354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015053	0.130652867784177	-0.510698431603584	0.0825044174066552	-0.0340036893486504	-0.0673403770911092	0.103003539392008	-0.112765326195486	0.0591508115100892	-0.152200196889497	-0.171746305240765	-0.0297306128489341	-0.304280125749432	0.182097385181329	-0.951955841940337	-0.96594896778157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015145	-0.0712908581423335	1.1439524503482	-0.468820060124709	0.129508824159377	-0.0877597978432858	-0.232360063184536	0.280114930942771	-0.0845387327076379	0.0956475141411852	0.115012674018489	0.2182334920188	0.589374177238104	0.156256018774191	0.400779273814956	1.56321295526762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015163	-0.116848820274917	0.210452624708253	-0.215372871679365	0.0707009236290421	-0.033115512807905	-0.131477479224717	0.269390594668502	-0.0864440333086449	0.0472415674874256	0.215694697647296	0.0629098304102236	1.02327624489217	0.544563970556226	0.859281035955643	0.808958218250347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015214	-0.153947378145666	0.396330550087379	0.0104955348781584	-0.370299450667455	-0.171452464783952	0.05244612722238	0.15211052949063	-0.272449516082137	-0.0521180861129329	-0.312942246498419	-0.320593275941096	-0.382923956256112	-0.46955216161937	0.242062749742823	2.04733000717646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015632	-0.0758777131934121	-0.438354636409322	0.142627923440138	-0.00768787523671755	0.0748356481638437	0.141729059330414	-0.155380172220013	0.139944939930451	-0.110024527552278	-0.127856511720717	-0.101343273081286	-0.587019212447681	0.015898762281628	-0.948073257259368	-0.576760799800457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000015851	-0.114757854082253	-0.417740440953617	-0.0614322452282652	-0.0891516056639663	-0.0279124936407964	0.0185619708189773	-0.265732390012132	-0.218935896324164	-0.20543427294457	-0.0218080832210275	0.31711908358127	-0.340378024115267	-0.251318596187692	-1.27648116722681	-0.719736466106021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016287	-3.67745319005004	0.814884118584739	-0.136421529492261	-1.48625152229566	-0.09748549857781	-1.32701625006738	0.193296991790054	-6.41266871792045	-0.887751079266863	-3.18543383538399	-3.06873926165353	-3.00071772186889	-0.33047845191516	-6.06121710860564	-3.51496228162856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016294	-0.192196356719412	-0.0815096785786533	0.0688520221974027	-0.0749537165879914	-0.0992301754309555	0.0891291214669874	0.0649873180673612	-0.022152091665455	-0.0621105777718656	-0.210480636471909	-0.345852270620091	-0.784326200562335	0.119270743344845	-1.30996633785637	-0.341397167417146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016302	-6.35470411343941	2.04181644349202	-1.47032453842883	-2.14977074926193	0.198961248154482	-1.01138854994687	0.112608469814735	-6.36567190260893	-1.27734836262462	-2.8723624923888	-0.566639405105495	-0.960503458691291	-0.623954778181944	0	-0.239322213226091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016382	0.211162586889012	-0.490243340266197	0.121852400059467	-0.0187039607965609	0.0204317769602671	0.217005677888556	-0.0335305841019533	0.143455924807981	0.177639391763382	-0.0407162688203861	0.317280453215623	-0.264569902897671	-0.0872274383495935	-1.47701494528584	-1.66420506093628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016488	0.106335069682588	-0.160089050389131	0.00749567323902944	-0.145613313938104	-0.195616575483985	0.0215785074256036	-0.210914405316808	-0.0256754055853579	-0.264068137489318	-0.175163539880079	-0.0706082088858011	-0.184891728210029	-0.261216693004066	-0.892149746347469	-0.359873226141553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016698	-0.0373079753893588	-0.43348885478859	0.149705221175788	-0.0886778927225436	0.00584036154116596	0.100357867137489	-0.182881845645408	0.145396017727633	0.0587632829838611	-0.0308148245502391	0.0274372667593639	-0.179375434893078	-0.0147539063839206	-0.55565983938739	-1.1091735014441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016764	-0.024439561766187	-0.790455384023515	-0.187080385838237	-0.0812410748672985	0.107035056692157	-0.0534624379607784	-0.42397329869652	0.28284123389861	0.156207780508158	-0.0702162559574635	0.568504680704599	-1.71345832377455	-1.1309110004623	-1.64519439135735	-0.24466807776367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016862	3.42000969003628	2.23278320729059	2.01896480042622	0.585856605965571	0	-0.114692693425239	0.0415575214857945	0	0	-0.0525288583573466	-0.0527948019739925	-0.0183990491524689	0.116685625567634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016899	-0.645408917406904	-0.440322288771289	0.126080761542248	-0.249212119376368	0.100297872161341	-0.0105658442756247	0.291139895228956	-0.0274085634802397	0.238316708965602	0.111779230916358	-0.0433363451691613	0.55837543634034	-0.0516598139819608	1.18447133250951	1.78923187497589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016938	-0.0441210761451796	-0.160387859693876	-0.007744795914153	0.0248953028815828	-0.340494547374822	0.035290938998342	0.396576000608801	-0.345431087427827	-0.0151833892340134	0.0104721552861466	-0.09512148697705	0.293035444142308	0.0207782344812997	1.30767225718481	1.64377435831409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000016985	-0.0854804180854636	-0.108528424565209	0.148562670627613	0.0394914779282267	-0.0339708421965277	0.0244086571789666	0.0599641234762132	-0.0889969063232128	0.0635595914070848	-0.111561022328418	0.00583456645797487	-0.385732406692073	-0.109123364879332	-1.13218049063364	-0.970506434296416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017050	-0.26735391219619	0.0536082878852371	-0.0401720080871701	0.0819612997873733	-0.0210824314162501	0.0611810292541195	0.039980534631094	-0.0166717494837076	-0.194799448078053	-0.0212942367345397	-0.0263361551423911	-0.3704327677507	0.130723805324191	-0.62500337000712	-0.54305852735161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017333	0.00629588947008131	-0.0580433521611941	-0.0325034500750565	0.0815456918399775	0.0573695795976832	0.313562569972593	-0.0932755112935011	0.189618789279966	0.104549618084357	0.0459321348690107	0.143698434751707	-0.41231033894148	-0.0123525739580357	-0.820917071992048	-0.679741670354303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017445	0.0570198912175668	-0.174191503956881	-0.177317900842075	0.00468530837553782	-0.10986171563421	-0.0590211134570193	0.251034193511902	0.0151215096628903	-0.306298499698521	-0.304152006364401	0.220011777040563	-0.361692460913675	0.133261740805475	-1.30065107258551	-0.472375564013287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017667	0.338829749047313	-0.279289258911366	-0.395441984089375	-0.000168018878205167	0.127960766146931	0.0191728910533229	0.233563254288505	-0.0109820072607416	0.131587050861586	0.169044489650114	0.142415993438211	0.412073286549892	-0.209382116056807	2.08172921671179	1.9147286245398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOCUG00000017829	0.185879028875861	0.404514149528352	-0.265501891128859	-0.116688663069309	0.14088929065187	0.23563231449396	0.427049602639658	-0.0308622308877317	-0.0577903859916671	0.440519353875319	0.0842656137841732	0.235869399114231	-0.121580705019171	1.41233774344346	3.07745575698824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
